SPDR Gold Shares (New York Stock Exchange Arca),
"The "SPDR" trademark is used under license from The McGraw-Hill Companies, Inc. ("McGraw-Hill"). No financial product offered by SPDR" Gold Trust, or its affiliates is sponsored, endorsed, sold or promoted by McGraw-Hill."
"Note: This document is for information purposes only and is subject to change without notice. No part of this document may be reproduced in any manner without the written permission of SPDR Gold Shares spdrgoldshares@ssga.com. Under no circumstances should it be used or considered as an offer to sell or a solicitation of any offer to buy the securities or other instruments mentioned in it"
"Note: SPDR Gold Shares does not represent that this information is accurate or complete and it should not be relied upon as such. SPDR Gold Shares is not responsible for any loss, damage, expense or claim, howsoever arising, suffered as a result of reliance on the data contained within this file."
"Note: On dates where the LBMA Gold Price is not published the most recently available LBMA Gold Price is used."
"*Note:  Since March 20, 2015, the Trust has been using the LBMA Gold Price PM as the price of gold in determining the value of the Trust's gold.  Before that date, the Trust used the London PM Fix, which was discontinued on March 19, 2015. All references to LBMA gold price have been provided for informational purposes only. ICE benchmark administration limited accepts no liability or responsibility for the accuracy of the prices or the underlying product to which the prices may be referenced."
Date, GLD Close, LBMA Gold Price, NAV per GLD in Gold, NAV/share at 10.30 a.m. NYT, Indicative Price of GLD at 4.15 p.m. NYT, Mid point of bid/ask spread at 4.15 p.m. NYT#, Premium/Discount of GLD mid point v Indicative Value of GLD at 4.15 p.m. NYT, Daily Share Volume, Total Net Asset Value Ounces in the Trust as at 4.15 p.m. NYT, Total Net Asset Value Tonnes in the Trust as at 4.15 p.m. NYT, Total Net Asset Value in the Trust
13-Jun-2008, 85.83, $866.00, 98.596910, 85.38492392, 85.734, $85.78, 0.054%, 8420641, 19458258.60, 605.21, 16846445489.10
16-Jun-2008, 87.00, $888.25, 98.594370, 87.57644779, 87.034, $87.03, -0.005%, 6990402, 19458258.60, 605.21, 17278833148.56
17-Jun-2008, 87.25, $881.50, 98.593070, 86.90979212, 87.220, $87.28, 0.069%, 5280832, 19852630.88, 617.48, 17494941150.15
18-Jun-2008, 88.28, $887.50, 98.592190, 87.50056585, 88.176, $88.25, 0.084%, 7787373, 19655446.50, 611.35, 17438862767.39
19-Jun-2008, 88.42, $903.00, 98.591630, 89.02823752, 88.481, $88.47, -0.012%, 10519586, 19754038.13, 614.41, 17832355980.40
20-Jun-2008, 88.95, $907.50, 98.590700, 89.47105719, 88.963, $88.93, -0.037%, 10053595, 19803333.48, 615.95, 17965788284.84
23-Jun-2008, 87.09, $881.00, 98.586440, 86.85465662, 87.076, $87.08, 0.005%, 12771195, 20197679.24, 628.21, 17787833663.79
24-Jun-2008, 87.47, $889.50, 98.585700, 87.69197813, 87.657, $87.47, -0.214%, 7394058, 20197679.24, 628.21, 17959317120.70
25-Jun-2008, 87.42, $882.75, 98.584340, 87.02532942, 87.330, $87.39, 0.069%, 10833908, 20197679.24, 628.21, 17822787465.49
26-Jun-2008, 90.61, $909.50, 98.584360, 89.66247142, 90.416, $90.59, 0.192%, 18393322, 20197679.24, 628.21, 18362874145.87
27-Jun-2008, 91.40, $919.50, 98.583680, 90.64769281, 91.480, $91.41, -0.077%, 14481600, 20710314.37, 644.16, 19036015495.36
30-Jun-2008, 91.40, $930.25, 98.580890, 91.70487191, 91.359, $91.36, 0.001%, 7256012, 20710314.37, 644.16, 19258023100.26
01-Jul-2008, 92.70, $937.50, 98.580120, 92.41885803, 92.542, $92.72, 0.192%, 15453792, 20710314.37, 644.16, 19407960187.14
02-Jul-2008, 93.18, $935.25, 98.578940, 92.19595143, 93.181, $93.16, -0.023%, 11454515, 21173635.39, 658.57, 19794470782.58
03-Jul-2008, 91.94, $934.00, 98.577800, 92.07166792, 92.007, $91.94, -0.073%, 9603917, 21167477.36, 658.38, 19767787102.67
04-Jul-2008, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
07-Jul-2008, 91.23, $916.75, 98.573180, 90.3669656, 91.263, $91.22, -0.047%, 12297989, 21187191.99, 658.99, 19419860907.20
08-Jul-2008, 90.86, $921.00, 98.572180, 90.78498216, 90.750, $90.84, 0.099%, 11212363, 21187191.99, 658.99, 19509692665.96
09-Jul-2008, 91.45, $927.25, 98.571230, 91.40017385, 91.479, $91.45, -0.032%, 11356937, 21187191.99, 658.99, 19641897359.87
10-Jul-2008, 93.54, $939.50, 98.570410, 92.60689792, 93.410, $93.50, 0.096%, 16798989, 21216763.11, 659.91, 19929004433.83
11-Jul-2008, 95.16, $962.75, 98.569820, 94.89809652, 95.193, $95.14, -0.056%, 25868281, 22695310.41, 705.90, 21845541783.34
14-Jul-2008, 95.91, $968.00, 98.566700, 95.41256584, 95.920, $95.94, 0.021%, 21228829, 22567173.70, 701.91, 21839936320.24
15-Jul-2008, 96.18, $986.00, 98.566040, 97.18611469, 96.225, $96.18, -0.047%, 30310688, 22567173.70, 701.91, 22245901653.53
16-Jul-2008, 94.44, $977.50, 98.564750, 96.3470467, 94.538, $94.47, -0.072%, 19879022, 22567173.70, 701.91, 22053838988.49
17-Jul-2008, 94.22, $965.50, 98.563360, 95.16292785, 94.241, $94.24, -0.001%, 25111203, 22586886.38, 702.53, 21801826770.68
18-Jul-2008, 94.17, $959.75, 98.562130, 94.59500076, 94.141, $94.18, 0.041%, 8582021, 22586886.38, 702.53, 21671714673.17
21-Jul-2008, 95.12, $960.50, 98.558910, 94.66583224, 95.124, $95.11, -0.015%, 7266333, 22685445.29, 705.59, 21782607998.42
22-Jul-2008, 93.06, $961.50, 98.557860, 94.76338323, 93.102, $93.05, -0.056%, 17538823, 22192655.99, 690.26, 21331237569.63
23-Jul-2008, 90.57, $926.50, 98.555560, 91.31172526, 90.656, $90.58, -0.084%, 25788410, 21650600.41, 673.40, 20052054860.51
24-Jul-2008, 91.33, $928.00, 98.554540, 91.45860955, 91.502, $91.37, -0.144%, 13064797, 21650600.41, 673.40, 20084310656.67
25-Jul-2008, 91.69, $920.50, 98.553160, 90.71818229, 91.610, $91.68, 0.076%, 7595913, 21650600.41, 673.40, 19921712831.09
28-Jul-2008, 91.73, $923.50, 98.550050, 91.0109698, 91.745, $91.72, -0.027%, 8585471, 21650600.41, 673.40, 19986008967.24
29-Jul-2008, 90.59, $916.75, 98.548670, 90.34448994, 90.571, $90.62, 0.054%, 12984758, 21650600.41, 673.40, 19839649991.30
30-Jul-2008, 89.52, $897.50, 98.546680, 88.44564244, 89.475, $89.55, 0.084%, 17346834, 21650600.41, 673.40, 19422663080.05
31-Jul-2008, 90.05, $918.00, 98.546590, 90.46576809, 90.007, $90.06, 0.059%, 10946180, 21650600.41, 673.40, 19866282673.30
01-Aug-2008, 89.57, $912.50, 98.545240, 89.92253171, 89.741, $89.59, -0.169%, 10892597, 21670309.45, 674.02, 19764972469.64
04-Aug-2008, 88.14, $905.75, 98.541640, 89.25409319, 88.189, $88.12, -0.078%, 14767839, 21690017.78, 674.63, 19635900501.71
05-Aug-2008, 86.08, $882.00, 98.539230, 86.91160471, 86.226, $86.10, -0.146%, 20183037, 21197321.63, 659.31, 18685995032.47
06-Aug-2008, 86.64, $879.50, 98.538000, 86.66417456, 86.669, $86.66, -0.010%, 20183037, 21197321.63, 659.31, 18632797531.11
07-Aug-2008, 86.09, $871.50, 98.536430, 85.87449591, 86.076, $86.11, 0.039%, 9946027, 21197321.63, 659.31, 18463016621.40
08-Aug-2008, 84.43, $852.50, 98.534100, 84.00032367, 84.517, $84.46, -0.067%, 13352431, 21188547.02, 659.03, 18060069589.66
11-Aug-2008, 81.18, $852.50, 98.530860, 83.99756204, 81.105, $81.12, 0.018%, 23494759, 21188547.02, 659.03, 18059475840.44
12-Aug-2008, 80.52, $817.75, 98.528910, 80.57201855, 80.374, $80.50, 0.157%, 20076232, 21188547.02, 659.03, 17322983988.41
13-Aug-2008, 81.58, $818.50, 98.527850, 80.6450483, 81.546, $81.57, 0.029%, 20076232, 21188547.02, 659.03, 17338685383.61
14-Aug-2008, 79.36, $818.00, 98.526760, 80.59488936, 79.417, $79.36, -0.072%, 15274896, 21188547.02, 659.03, 17327901213.20
15-Aug-2008, 77.63, $786.50, 98.524690, 77.48967164, 77.563, $77.61, 0.061%, 29734037, 21188547.02, 659.03, 16660279401.58
18-Aug-2008, 78.80, $796.25, 98.521810, 78.4479895, 78.832, $78.79, -0.053%, 14046472, 21188547.02, 659.03, 16866317741.87
19-Aug-2008, 80.46, $788.75, 98.520450, 77.70800253, 80.190, $80.43, 0.298%, 16751400, 20942245.90, 651.37, 16512950532.03
20-Aug-2008, 80.06, $815.75, 98.520400, 80.36801887, 80.033, $80.03, -0.004%, 14702444, 20942245.90, 651.37, 17078204010.80
21-Aug-2008, 82.33, $833.50, 98.519990, 82.11641244, 82.347, $82.34, -0.009%, 16991565, 20942245.90, 651.37, 17449737643.37
22-Aug-2008, 81.08, $824.00, 98.518550, 81.17928121, 81.026, $81.04, 0.017%, 7853434, 20942245.90, 651.37, 17250597257.64
25-Aug-2008, 80.93, $824.00, 98.515310, 81.17661233, 80.954, $80.90, -0.067%, 6510071, 20942245.90, 651.37, 17250030120.91
26-Aug-2008, 81.23, $827.00, 98.514360, 81.47137472, 81.249, $81.24, -0.011%, 8575303, 20942245.90, 651.37, 17312667128.66
27-Aug-2008, 81.41, $827.00, 98.513280, 81.47048189, 81.495, $81.39, -0.129%, 7080887, 20942245.90, 651.37, 17312477400.80
28-Aug-2008, 82.18, $838.25, 98.512720, 82.57828404, 82.125, $82.15, 0.030%, 9338740, 20942245.90, 651.37, 17547885359.43
29-Aug-2008, 81.71, $833.00, 98.511390, 82.05998808, 81.828, $81.75, -0.095%, 5110391, 20942245.90, 651.37, 17437747467.76
01-Sep-2008, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
02-Sep-2008, 79.20, $798.50, 98.505200, 78.65640465, 79.242, $79.20, -0.053%, 12583139, 20942245.90, 651.37, 16714485987.41
03-Sep-2008, 78.89, $803.50, 98.504410, 79.14829599, 78.956, $78.91, -0.058%, 10702547, 20646732.67, 642.18, 16581568016.62
04-Sep-2008, 78.42, $805.75, 98.503470, 79.36916917, 78.512, $78.37, -0.181%, 10866555, 20646732.67, 642.18, 16627840940.22
05-Sep-2008, 78.98, $808.50, 98.502550, 79.63931556, 79.033, $78.97, -0.080%, 10721886, 20646732.67, 642.18, 16684436609.90
08-Sep-2008, 78.86, $808.00, 98.499280, 79.58742164, 79.129, $78.88, -0.316%, 10009974, 20638581.97, 641.93, 16673564833.37
09-Sep-2008, 76.47, $781.75, 98.497730, 77.00059795, 76.616, $76.48, -0.178%, 20180940, 20293839.92, 631.20, 15862123168.13
10-Sep-2008, 74.18, $775.75, 98.496520, 76.40867782, 74.222, $74.19, -0.043%, 29326809, 19752109.06, 614.35, 15319939916.88
11-Sep-2008, 73.13, $740.75, 98.494610, 72.95987923, 73.156, $73.09, -0.090%, 23667947, 19752109.06, 614.35, 14628455786.28
12-Sep-2008, 75.55, $750.25, 98.493780, 73.89495488, 75.392, $75.54, 0.196%, 17584894, 19752109.06, 614.35, 14815938454.08
15-Sep-2008, 77.56, $775.00, 98.491260, 76.33072669, 77.566, $77.55, -0.021%, 16957330, 19752109.06, 614.35, 15304310701.81
16-Sep-2008, 76.79, $779.50, 98.490310, 76.7731995, 76.669, $76.70, 0.040%, 17050993, 19752109.06, 614.35, 15393026500.00
17-Sep-2008, 85.50, $813.00, 98.490220, 80.07254968, 85.405, $85.52, 0.134%, 63993132, 20924142.68, 650.81, 17007409542.69
18-Sep-2008, 82.85, $863.00, 98.490460, 84.99726379, 83.968, $82.89, -1.301%, 59686787, 21062029.32, 655.10, 18172415002.35
19-Sep-2008, 85.92, $869.00, 98.489530, 85.58740245, 86.025, $85.97, -0.064%, 25444953, 21849945.56, 679.60, 18983285856.16
22-Sep-2008, 89.18, $889.00, 98.486850, 87.55480558, 88.948, $89.23, 0.316%, 35167342, 22815116.69, 709.62, 20277693011.68
23-Sep-2008, 88.32, $899.00, 98.486030, 88.53894411, 88.189, $88.30, 0.126%, 22180041, 23307546.84, 724.94, 20948314161.84
24-Sep-2008, 86.71, $896.00, 98.484870, 88.24244597, 86.720, $86.74, 0.023%, 17234705, 23307546.84, 724.94, 20878162717.03
25-Sep-2008, 86.45, $888.50, 98.483580, 87.50265947, 86.434, $86.41, -0.028%, 20654399, 23268153.41, 723.71, 20668128165.31
26-Sep-2008, 86.64, $902.00, 98.482900, 88.83157618, 86.561, $86.67, 0.126%, 21940579, 23297698.28, 724.63, 21008667766.59
29-Sep-2008, 89.60, $905.00, 98.479760, 89.12418354, 89.444, $89.59, 0.163%, 40076486, 24184016.12, 752.20, 21879987052.30
30-Sep-2008, 85.14, $884.50, 98.478000, 87.10378971, 85.661, $85.12, -0.636%, 20422605, 24282494.12, 755.26, 21471084165.33
01-Oct-2008, 85.98, $880.00, 98.476760, 86.65954905, 86.536, $85.94, -0.694%, 16756333, 24282494.12, 755.26, 21361578839.73
02-Oct-2008, 82.39, $852.00, 98.474620, 83.90037467, 82.477, $82.41, -0.081%, 22635427, 24282494.12, 755.26, 20681442356.02
03-Oct-2008, 82.51, $828.00, 98.472540, 81.53526263, 82.396, $82.56, 0.199%, 24018664, 23790131.42, 739.95, 19690765922.29
06-Oct-2008, 84.35, $875.50, 98.471440, 86.21174915, 84.562, $84.32, -0.287%, 21659132, 23937838.58, 744.54, 20949455038.70
07-Oct-2008, 87.27, $876.75, 98.470420, 86.33394002, 87.535, $87.31, -0.258%, 20182595, 23959644.90, 745.22, 21005047605.24
08-Oct-2008, 89.50, $903.50, 98.469560, 88.96724575, 89.198, $89.46, 0.293%, 31191147, 24560309.22, 763.90, 22188431099.80
09-Oct-2008, 89.90, $883.50, 98.468300, 86.99674073, 90.969, $89.93, -1.155%, 19925067, 24619390.20, 765.74, 21749185183.44
10-Oct-2008, 83.14, $900.50, 98.467390, 88.66988753, 83.209, $83.16, -0.059%, 44700398, 24776938.02, 770.64, 22309343698.46
13-Oct-2008, 81.95, $831.50, 98.463140, 81.8720996, 82.034, $81.99, -0.054%, 16993160, 24776938.02, 770.64, 20599020260.45
14-Oct-2008, 82.20, $832.50, 98.462080, 81.96967879, 82.457, $82.26, -0.239%, 12361731, 24678475.94, 767.58, 20541601502.65
15-Oct-2008, 83.36, $847.00, 98.461260, 83.39668942, 83.372, $83.38, 0.010%, 16853259, 24678475.94, 767.58, 20899210368.86
16-Oct-2008, 79.34, $802.50, 98.459280, 79.01357219, 79.304, $79.34, 0.045%, 30612790, 24333868.46, 756.86, 19524253689.24
17-Oct-2008, 77.21, $784.50, 98.457780, 77.24012502, 77.402, $77.24, -0.210%, 15267076, 24333868.46, 756.86, 19086034892.58
20-Oct-2008, 78.51, $795.00, 98.454830, 78.27159139, 78.463, $78.52, 0.073%, 9297545, 24314177.50, 756.25, 19325255914.22
21-Oct-2008, 76.00, $772.00, 98.453070, 76.00576823, 76.059, $76.02, -0.051%, 10846414, 24294486.88, 755.64, 18750623022.66
22-Oct-2008, 71.79, $744.00, 98.451060, 73.24758556, 71.795, $71.72, -0.105%, 23270326, 24294486.88, 755.64, 18070179358.39
23-Oct-2008, 70.65, $720.00, 98.449080, 70.88334023, 70.917, $70.68, -0.335%, 16643525, 24018829.46, 747.06, 17288446688.33
24-Oct-2008, 72.21, $712.50, 98.447700, 70.14398515, 72.127, $72.22, 0.129%, 22465431, 24018829.46, 747.06, 17108117979.10
27-Oct-2008, 72.17, $730.50, 98.445270, 71.91426699, 71.968, $72.16, 0.266%, 12120676, 24087741.15, 749.21, 17590229707.69
28-Oct-2008, 73.78, $730.50, 98.444190, 71.9134789, 73.434, $73.77, 0.455%, 8457205, 24087741.15, 749.21, 17590036938.04
29-Oct-2008, 74.00, $764.00, 98.444600, 75.21167071, 74.497, $73.97, -0.712%, 16113857, 24087741.15, 749.21, 18396774655.79
30-Oct-2008, 72.71, $755.25, 98.443130, 74.34917262, 72.646, $72.59, -0.077%, 10880541, 24087741.15, 749.21, 18185807622.03
31-Oct-2008, 71.34, $730.75, 98.440880, 71.93567103, 71.325, $71.34, 0.021%, 9510402, 24087741.15, 749.21, 17595465134.76
03-Nov-2008, 71.13, $729.50, 98.437570, 71.81020979, 71.224, $71.11, -0.160%, 6792400, 24087741.15, 749.21, 17564777313.57
04-Nov-2008, 75.45, $741.25, 98.437140, 72.96652772, 75.397, $75.47, 0.097%, 11409111, 24087741.15, 749.21, 17847612679.64
05-Nov-2008, 72.80, $753.75, 98.436740, 74.19669074, 72.907, $72.88, -0.037%, 10312445, 24087741.15, 749.21, 18148510554.02
06-Nov-2008, 72.22, $754.50, 98.435700, 74.26973538, 72.325, $72.21, -0.159%, 10683466, 24087741.15, 749.21, 18166377274.10
07-Nov-2008, 72.50, $735.25, 98.433510, 72.37323898, 72.579, $72.55, -0.040%, 6050955, 24087741.15, 749.21, 17702494254.94
10-Nov-2008, 73.56, $753.00, 98.431380, 74.11882658, 73.483, $73.55, 0.091%, 6084449, 24087741.15, 749.21, 18129464981.31
11-Nov-2008, 72.00, $733.75, 98.429070, 72.22233183, 72.173, $72.03, -0.199%, 8353961, 24087741.15, 749.21, 17665582366.67
12-Nov-2008, 70.00, $724.75, 98.427380, 71.33524725, 70.055, $70.03, -0.036%, 10024473, 24079044.08, 748.94, 17448601476.68
13-Nov-2008, 72.16, $713.50, 98.426070, 70.22699911, 72.731, $72.18, -0.763%, 16792716, 24079044.08, 748.94, 17177523981.89
14-Nov-2008, 73.30, $747.50, 98.425740, 73.57323901, 73.056, $73.36, 0.414%, 12800488, 24079044.08, 748.94, 17996014261.78
17-Nov-2008, 72.65, $734.00, 98.422150, 72.24186053, 72.482, $72.65, 0.231%, 7699388, 24079044.08, 748.94, 17670359085.81
18-Nov-2008, 72.55, $738.00, 98.421190, 72.63483466, 72.649, $72.55, -0.136%, 8134771, 24079044.08, 748.94, 17766480558.82
19-Nov-2008, 72.26, $762.00, 98.420780, 74.99663362, 72.226, $72.36, 0.185%, 13944519, 24177464.86, 752.00, 18419173216.77
20-Nov-2008, 73.45, $738.00, 98.419000, 72.63321891, 73.317, $73.47, 0.208%, 13199675, 24177464.86, 752.00, 17838718565.21
21-Nov-2008, 78.83, $774.50, 98.419020, 76.22553285, 78.681, $78.84, 0.202%, 30153952, 24275883.88, 755.06, 18797216399.73
24-Nov-2008, 80.79, $822.50, 98.417270, 80.94820792, 80.835, $80.80, -0.043%, 19808377, 24275883.88, 755.06, 19961828072.18
25-Nov-2008, 80.87, $820.50, 98.416130, 80.75043827, 80.843, $80.87, 0.033%, 17519288, 24275883.88, 755.06, 19913058076.72
26-Nov-2008, 80.38, $812.50, 98.414800, 79.96202315, 80.006, $80.41, 0.502%, 9134617, 24374298.68, 758.12, 19798596933.69
27-Nov-2008, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
28-Nov-2008, 80.70, $814.50, 98.412710, 80.15715128, 80.496, $80.48, -0.020%, 3655557, 24374298.68, 758.12, 19846910656.67
01-Dec-2008, 75.65, $778.00, 98.407990, 76.56141361, 75.867, $75.72, -0.194%, 13106356, 24374298.68, 758.12, 18956606010.60
02-Dec-2008, 76.95, $780.00, 98.407000, 76.75745691, 77.067, $76.95, -0.152%, 6935498, 24374298.68, 758.12, 19005146330.10
03-Dec-2008, 76.18, $766.25, 98.405290, 75.40304976, 76.259, $76.16, -0.130%, 10681957, 24374298.68, 758.12, 18669795120.54
04-Dec-2008, 75.47, $773.25, 98.404540, 76.09131155, 75.422, $75.48, 0.077%, 11823697, 24366840.07, 757.89, 18840208740.98
05-Dec-2008, 74.52, $749.00, 98.403220, 73.70401, 74.486, $74.53, 0.059%, 13388709, 24366840.07, 757.89, 18249112876.90
08-Dec-2008, 76.23, $767.25, 98.400250, 75.49758833, 76.068, $76.20, 0.173%, 7235341, 24366840.07, 757.89, 18693202870.46
09-Dec-2008, 76.39, $767.75, 98.399170, 75.54596648, 76.431, $76.36, -0.093%, 7235341, 24366840.07, 757.89, 18705181299.96
10-Dec-2008, 79.78, $802.25, 98.398650, 78.94031939, 79.530, $79.75, 0.276%, 7235341, 24366840.07, 757.89, 19545623081.28
11-Dec-2008, 80.63, $827.76, 98.397990, 81.44893576, 80.740, $80.64, -0.124%, 13966689, 24504597.25, 762.17, 20280785005.70
12-Dec-2008, 80.79, $826.50, 98.396890, 81.32502948, 80.829, $80.78, -0.061%, 12533687, 24504597.25, 762.17, 20249932339.63
15-Dec-2008, 82.53, $826.00, 98.393640, 81.27315033, 82.576, $82.58, 0.005%, 14988571, 24602990.89, 765.23, 20318287577.99
16-Dec-2008, 84.51, $838.25, 98.392830, 82.47779299, 84.514, $84.55, 0.043%, 18628928, 24730901.57, 769.21, 20726669374.05
17-Dec-2008, 85.47, $870.00, 98.392450, 85.60143157, 85.350, $85.45, 0.117%, 21915042, 24927686.47, 775.33, 21682842615.34
18-Dec-2008, 83.89, $855.25, 98.391040, 84.14893663, 84.040, $83.90, -0.167%, 17153667, 24927686.47, 775.33, 21314925649.09
19-Dec-2008, 82.58, $835.75, 98.389480, 82.22900711, 82.563, $82.58, 0.021%, 9121136, 24927686.47, 775.33, 20828607501.69
22-Dec-2008, 83.47, $849.00, 98.386630, 83.5302446, 83.358, $83.42, 0.074%, 6688923, 24927686.47, 775.33, 21158210956.63
23-Dec-2008, 82.62, $843.50, 98.385380, 82.98807072, 82.589, $82.63, 0.050%, 6322080, 24927686.47, 775.33, 21020878312.72
24-Dec-2008, 83.39, $843.50, 98.384090, 82.32288949, 83.395, $83.40, 0.006%, 2065648, 24927686.47, 775.33, 20852387907.22
25-Dec-2008, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
26-Dec-2008, 85.60, $843.50, 98.381940, 82.32108516, 85.607, $85.58, -0.032%, 5071111, 24927686.47, 775.33, 20851930871.07
29-Dec-2008, 86.38, $880.25, 98.380280, 86.59924127, 86.274, $86.40, 0.146%, 9059941, 25085094.92, 780.23, 22074146600.14
30-Dec-2008, 85.93, $869.75, 98.378830, 85.56498267, 85.978, $85.92, -0.068%, 7122360, 25085094.92, 780.23, 21810514081.54
31-Dec-2008, 86.55, $869.75, 98.377570, 85.0965954, 86.498, $86.53, 0.037%, 7814384, 25085094.92, 780.23, 21691122167.14
01-Jan-2009, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
02-Jan-2009, 86.23, $874.50, 98.375790, 86.02962942, 86.270, $86.25, -0.023%, 6407918, 25085094.92, 780.23, 21928952538.02
05-Jan-2009, 84.46, $853.50, 98.371630, 83.96018193, 84.496, $84.44, -0.066%, 9517006, 25085094.92, 780.23, 21401450373.75
06-Jan-2009, 85.12, $848.25, 98.370300, 83.44260703, 85.006, $85.10, 0.110%, 12862225, 25331020.67, 787.88, 21478127049.66
07-Jan-2009, 82.75, $848.50, 98.369230, 83.4662951, 82.792, $82.74, -0.063%, 13364106, 25331020.67, 787.88, 21484224358.70
08-Jan-2009, 84.45, $855.75, 98.368510, 84.17885316, 84.355, $84.43, 0.089%, 10673297, 25322280.92, 787.60, 21667636802.38
09-Jan-2009, 83.94, $847.25, 98.367350, 83.34173395, 83.892, $83.91, 0.021%, 8858409, 25322280.92, 787.60, 21452162319.79
12-Jan-2009, 80.75, $827.00, 98.363820, 81.34687833, 80.781, $80.78, -0.001%, 14743619, 25322280.92, 787.60, 20938686481.79
13-Jan-2009, 80.88, $826.50, 98.362730, 81.29679882, 80.849, $80.88, 0.038%, 10014777, 25322280.92, 787.60, 20925796015.02
14-Jan-2009, 79.79, $821.50, 98.361570, 80.80402748, 79.835, $79.75, -0.107%, 15595449, 25420642.49, 790.66, 20879760703.90
15-Jan-2009, 80.34, $810.00, 98.360270, 79.67181772, 80.296, $80.39, 0.117%, 16713582, 25568182.89, 795.25, 20706705427.72
16-Jan-2009, 82.71, $833.75, 98.359670, 82.00737281, 82.853, $82.72, -0.161%, 16454745, 25568182.89, 795.25, 21313716193.92
19-Jan-2009, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
20-Jan-2009, 84.51, $853.25, 98.355830, 83.92210936, 84.345, $84.48, 0.160%, 16706195, 25814072.47, 802.90, 22021161501.95
21-Jan-2009, 84.13, $849.25, 98.354650, 83.5276868, 84.117, $84.14, 0.027%, 12260015, 25912427.12, 805.96, 22001192702.36
22-Jan-2009, 84.59, $860.00, 98.353850, 84.58430954, 84.382, $84.56, 0.211%, 18541838, 26335348.67, 819.11, 22643219669.53
23-Jan-2009, 88.52, $875.75, 98.353180, 86.13279313, 88.434, $88.52, 0.097%, 33989287, 26768102.67, 832.57, 23436733029.20
26-Jan-2009, 88.95, $910.25, 98.350890, 89.52389539, 88.923, $88.94, 0.019%, 19078236, 26777937.76, 832.88, 24368404326.08
27-Jan-2009, 88.37, $897.50, 98.349450, 88.2686345, 88.303, $88.37, 0.076%, 11689437, 26777937.76, 832.88, 24026722310.27
28-Jan-2009, 87.41, $895.25, 98.348310, 88.04632367, 87.230, $87.38, 0.172%, 18378683, 26777937.76, 832.88, 23966209304.04
29-Jan-2009, 89.50, $892.25, 98.347140, 87.75023412, 89.245, $89.52, 0.307%, 21097727, 27122152.75, 843.59, 24192739552.59
30-Jan-2009, 91.30, $919.50, 98.346900, 90.4299782, 91.231, $91.31, 0.087%, 21222353, 27122152.75, 843.59, 24931544989.47
02-Feb-2009, 88.81, $918.25, 98.343630, 90.30403704, 88.789, $88.78, -0.010%, 16972384, 27436852.36, 853.37, 25185795934.21
03-Feb-2009, 88.51, $904.50, 98.342070, 88.9504028, 88.738, $88.50, -0.269%, 17510579, 27436852.36, 853.37, 24808267339.83
04-Feb-2009, 89.23, $905.00, 98.341010, 88.99861507, 89.160, $89.21, 0.056%, 14250582, 27633534.38, 859.49, 24999710972.35
05-Feb-2009, 90.16, $920.00, 98.340490, 90.4732484, 90.074, $90.17, 0.106%, 17038598, 27881022.07, 867.19, 25649165928.21
06-Feb-2009, 89.62, $913.00, 98.339370, 89.78384418, 89.651, $89.61, -0.046%, 12330190, 27881022.07, 867.19, 25453719825.83
09-Feb-2009, 88.31, $895.00, 98.335960, 88.01068819, 88.123, $88.31, 0.212%, 21207803, 28353034.67, 881.87, 25373481387.18
10-Feb-2009, 90.23, $909.75, 98.335040, 89.46030524, 90.256, $90.24, -0.018%, 21207803, 28766041.84, 894.72, 26167139271.04
11-Feb-2009, 92.30, $938.00, 98.334280, 92.23755311, 92.360, $92.30, -0.065%, 55337818, 30064054.34, 935.09, 28197020005.48
12-Feb-2009, 93.18, $943.25, 98.333260, 92.75284774, 93.175, $93.19, 0.016%, 38701518, 31204720.15, 970.57, 29430478583.54
13-Feb-2009, 92.58, $935.50, 98.332090, 91.98966948, 92.604, $92.62, 0.017%, 14650168, 31696380.60, 985.86, 29648270477.80
16-Feb-2009, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
17-Feb-2009, 95.49, $968.00, 98.328290, 95.1817856, 95.422, $95.47, 0.050%, 26915394, 32433842.78, 1008.80, 31390952883.33
